pair,Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
4_vs_p-L_UP,protein targeting to ER (GO:0045047),-0.3898770028258705,-563.4281566209305,0.0,0.06226185650587759,98,33,SRP72;SRP19;SPCS3;SRP68;RPL35;SRPRA;SEC61A1;SRP9;SPCS2;RPL27;SEC61G;SPCS1;RPS13;CHMP4B;RPL12;RPS10;RPL27A;CHMP4A;RPL7A;RPL35A;SEC63;RPS26;RPS24;RPS17;RPL36;RPS7;RPS2;RPS18;RPL9;RPL4;RPS5;RPS14;RPL18,SRPRA;SEC61A1;SRP9;SPCS2;RPL27;SEC61G;SPCS1;RPS13;CHMP4B;RPL12;RPS10;RPL27A;CHMP4A;RPL7A;RPL35A;SEC63;RPS26;RPS24;RPS17;RPL36;RPS7;RPS2;RPS18;RPL9;RPL4;RPS5;RPS14;RPL18
4_vs_p-L_UP,protein targeting to mitochondrion (GO:0006626),0.5185779468994621,1.696648129883396,0.0020161290322580645,0.07119605688476081,55,29,HSPD1;TOMM40;HSP90AA1;HSPA4;GRPEL1;TOMM34;PITRM1;PMPCA;MFN2;TIMM10B;TIMM17A;TIMM10;TIMM23;CHCHD4;TIMM13;TOMM5;TIMM21;TIMM44;TIMM22;TOMM22;NDUFB8;SAMM50;TIMM8B;IMMP1L;DNAJC15;TIMM9;DNAJC19;FIS1;TOMM20,HSPD1;TOMM40;HSP90AA1;HSPA4;GRPEL1;TOMM34;PITRM1;PMPCA;MFN2;TIMM10B;TIMM17A;TIMM10;TIMM23;CHCHD4;TIMM13
4_vs_p-L_UP,positive regulation of ubiquitin protein ligase activity (GO:1904668),0.4853470653909393,1.690041543965154,0.002004008016032064,0.07354721665804498,83,52,UBE2S;PSMD14;CCNB1;CDC20;MAD2L1;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3;CDC23;PSMB1;PSMF1;BUB3;CUL1;PSMD4;PSMB4;PSMC1;ANAPC4;UBB;PLK1;CDC26;PTEN;CDC27;SKP1;RAB1A;PSMB5;ANAPC7;PSMB8;PSMA6;BUB1B,UBE2S;PSMD14;CCNB1;CDC20;MAD2L1;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3
4_vs_p-L_UP,regulation of establishment of planar polarity (GO:0090175),0.49319155950632587,1.691709141568498,0.0,0.0736580803723547,90,50,PSMD14;PSMD1;PSMD12;SAPCD2;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;PSMD11;PSMB3;DVL1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3;PSMB1;PSMF1;PSMD4;PSMB4;PSMC1;PFN1;ARHGEF19;UBB;SMURF2;RHOA;AP2S1;VANGL1;CLTC;PSMB5;PSMB8;PSMA6;ARRB2;AP2M1;RAC1;AP2B1;AP2A2,PSMD14;PSMD1;PSMD12;SAPCD2;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;PSMD11;PSMB3;DVL1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3
4_vs_p-L_UP,positive regulation of Wnt signaling pathway (GO:0030177),0.48392867552222324,1.677429641069138,0.002,0.08210926263531515,141,52,PSMD14;HHEX;PSMD1;PSMD12;PSMD6;PSMA1;RUVBL1;PSME3;PSME2;WNT7A;PSMC5;PSMB7;PSMD11;PSMB3;DVL1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3;PSMB1;PSMF1;VCP;CAPRIN2;AXIN1;PSMD4;PSMB4;PSMC1;CSNK2A1;UBB;MACF1;SMURF2;ILK;CDC73;SMARCA4;PSMB5;PSMB8;USP47;PSMA6;CAV1;DAPK3,PSMD14;HHEX;PSMD1;PSMD12;PSMD6;PSMA1;RUVBL1;PSME3;PSME2;WNT7A;PSMC5;PSMB7;PSMD11;PSMB3;DVL1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3
4_vs_p-L_UP,positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437),0.490235963123524,1.6735311298403501,0.0,0.08360279922614877,77,49,PSMD14;CCNB1;CDC20;MAD2L1;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3;CDC23;PSMB1;PSMF1;BUB3;CUL1;PSMD4;PSMB4;PSMC1;ANAPC4;UBB;PLK1;CDC26;CDC27;SKP1;PSMB5;ANAPC7;PSMB8;PSMA6;BUB1B,PSMD14;CCNB1;CDC20;MAD2L1;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3
4_vs_p-L_UP,positive regulation of telomere maintenance via telomerase (GO:0032212),0.5462693021316155,1.670492056496194,0.012409513960703205,0.08450130511566137,33,17,CCT6A;CCT5;NAF1;CCT2;CCT7;TCP1;CCT4;CCT8;CCT3;ATR;MAPK1;XRCC5;NEK2;ACD;MAP3K4;AURKB;HNRNPA1,CCT6A;CCT5;NAF1;CCT2;CCT7;TCP1;CCT4;CCT8
4_vs_p-L_UP,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",0.48577758949735655,1.667828616327013,0.001,0.08549078175635996,89,49,PSMD14;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;PSMD11;PSMB3;DVL1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3;PSMB1;PSMF1;PSMD4;PSMB4;PSMC1;PFN1;ARHGEF19;UBB;SMURF2;RHOA;AP2S1;VANGL1;CLTC;PSMB5;PSMB8;PSMA6;ARRB2;AP2M1;RAC1;AP2B1;AP2A2,PSMD14;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;PSMD11;PSMB3;DVL1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3
4_vs_p-L_UP,cellular response to hypoxia (GO:0071456),0.4797510141229715,1.6645119906001165,0.001,0.08700005489207492,133,55,PSMD14;BNIP3;TIGAR;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;UBQLN1;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;SUV39H2;PSMD3;PSMB6;MYC;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3;CUL2;HYOU1;PSMB1;PGK1;PSMF1;PSMD4;UBE2D2;PSMB4;TBL2;PSMC1;BAD;UBB;FAM162A;STUB1;UBE2D3;HILPDA;PSMB5;HIGD1A;LMNA;PSMB8;PSMA6;HIF1A;CARD16,PSMD14;BNIP3;TIGAR;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;PSMB7;UBQLN1;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;SUV39H2;PSMD3;PSMB6;MYC;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3;CUL2
4_vs_p-L_UP,cotranslational protein targeting to membrane (GO:0006613),-0.3051133821581665,-210.98464379601543,0.0,0.08723145520875557,94,28,SRP72;SSR1;SRP19;SRP68;RPL35;SRPRA;SEC61A1;SRP9;RPL27;RPS13;RPL12;RPS10;RPL27A;RPL7A;RPL35A;SEC63;RPS26;RPS24;RPS17;RPL36;RPS7;RPS2;RPS18;RPL9;RPL4;RPS5;RPS14;RPL18,SRPRA;SEC61A1;SRP9;RPL27;RPS13;RPL12;RPS10;RPL27A;RPL7A;RPL35A;SEC63;RPS26;RPS24;RPS17;RPL36;RPS7;RPS2;RPS18;RPL9;RPL4;RPS5;RPS14;RPL18
4_vs_p-L_UP,ribosomal large subunit biogenesis (GO:0042273),0.4943638663291228,1.654818419362318,0.004008016032064128,0.09452389864847935,64,42,PAK1IP1;NOP16;RRS1;BOP1;RPF2;MRTO4;BRIX1;EBNA1BP2;SURF6;NOP2;RRP15;MAK16;WDR12;NIP7;WDR74;NOC2L;RSL1D1;NLE1;NPM1;MALSU1;MRPL1;EIF6;PES1;SDAD1;PPAN;MDN1;WDR55;MRPL20;NHP2;ZNF622;GTF3A;LAS1L;AAMP;RPL26L1;NSA2;SNU13;RPF1;WDR18;MRPL11;RPL12;RPL7A;RPL35A,PAK1IP1;NOP16;RRS1;BOP1;RPF2;MRTO4;BRIX1;EBNA1BP2;SURF6;NOP2;RRP15;MAK16;WDR12;NIP7;WDR74;NOC2L;RSL1D1;NLE1;NPM1;MALSU1;MRPL1;EIF6;PES1;SDAD1
4_vs_p-L_UP,transmembrane transport (GO:0055085),0.46862797784279775,1.6485336981879108,0.0,0.09698395696166416,379,66,ABCG2;PSMD14;LRRC8C;SLC19A1;EIF2S1;PSMD1;SLC5A6;PSMD12;ADD2;P2RX5;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CALHM2;PSMB7;PSMD11;PSMB3;ATP1B1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;ERLIN1;PSMA2;ATP6V1B2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3;ATP6V0B;ATP13A2;ATP2B1;SCARB1;PSMB1;PSMF1;VCP;MRS2;PSMD4;ABCF1;PSMB4;PSMC1;UCP2;LRRC8A;UBB;EIF2S2;ASPH;MFSD14B;ATP6V0D1;PSMB5;ANXA6;PSMB8;ATP6V1G1;ATP6V0E1;PSMA6;PDZD11;DERL1;ATP6V1D,ABCG2;PSMD14;LRRC8C;SLC19A1;EIF2S1;PSMD1;SLC5A6;PSMD12;ADD2;P2RX5;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CALHM2;PSMB7;PSMD11;PSMB3;ATP1B1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;ERLIN1;PSMA2;ATP6V1B2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;PSMA4;PSMB2;PSMC3
4_vs_p-L_UP,negative regulation of Wnt signaling pathway (GO:0030178),0.47509265808760126,1.6431129149772568,0.0010030090270812437,0.10030594564027463,175,50,PSMD14;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;IGFBP4;PSMC5;PSMB7;PSMD11;PSMB3;DVL1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;RUVBL2;PSMA4;PSMB2;PSMC3;SDHAF2;DKK1;PSMB1;NXN;PSMF1;AXIN1;MDFI;PSMD4;PSMB4;PSMC1;CUL3;UBB;PSMB5;SCYL2;PSMB8;PSMA6;CAV1;CSNK1A1;HDAC1;SIAH2,PSMD14;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;IGFBP4;PSMC5;PSMB7;PSMD11;PSMB3;DVL1;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;RUVBL2;PSMA4;PSMB2;PSMC3
4_vs_p-L_UP,positive regulation of programmed cell death (GO:0043068),0.4693095929563319,1.6384528786524544,0.002,0.10337568263422739,258,58,DUSP6;NEURL1;NGF;HSPD1;BNIP3;C1QBP;EEF1E1;PDCD5;MTCH2;DNAJA1;TNFRSF12A;AIFM2;DDX20;PPID;CYP1B1;BAK1;STK17A;HMGB1;E2F1;BIN1;MAPK9;HMGA2;BOK;TFAP4;ITGA6;PSEN2;ARHGEF16;DNM1L;RRP1B;FAS;ZNF622;PDCD2;UBE2Z;BID;BCLAF1;BAX;ARHGEF19;ITGB1;BAD;AIFM1;MTCH1;UBB;DNM2;MELK;RNPS1;FADD;FAM162A;CTNNBL1;HTRA2;BARD1;PAWR;ECT2;TCTN3;MLLT11;RAC1;PYCARD;SOD1;DAPK3,DUSP6;NEURL1;NGF;HSPD1;BNIP3;C1QBP;EEF1E1;PDCD5;MTCH2;DNAJA1;TNFRSF12A;AIFM2;DDX20;PPID;CYP1B1;BAK1;STK17A;HMGB1;E2F1;BIN1;MAPK9;HMGA2;BOK;TFAP4;ITGA6
4_vs_p-L_UP,Golgi organization (GO:0007030),-0.1962565372969988,-154.1559294691068,0.0,0.10688285366842318,122,27,SURF4;PRMT5;ATL3;VTI1A;NSFL1C;STK25;VRK1;TANGO2;PI4K2A;ATL2;STX6;SEC16A;SEC23IP;GBF1;NPLOC4;LMAN2;GORASP2;TMED9;RAB1A;COG4;LMAN1;ARL1;TMED5;CSNK1A1;STX17;TMED7;PDCD10,SURF4;PRMT5;ATL3;VTI1A;NSFL1C;STK25;VRK1;TANGO2;PI4K2A;ATL2;STX6;SEC16A;SEC23IP;GBF1;NPLOC4;LMAN2;GORASP2;TMED9;RAB1A;COG4;LMAN1;ARL1;TMED5;CSNK1A1;STX17;TMED7;PDCD10
4_vs_p-L_UP,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",-0.33190880737057715,-137.8201853267442,0.0,0.10787731387650318,47,28,NDUFS6;NDUFAB1;NDUFS8;NDUFB8;NDUFA10;MT-ND6;NDUFB9;NDUFA8;NDUFV3;NDUFS1;NDUFB3;NDUFA12;NDUFA4;NDUFA6;NDUFS4;NDUFS3;NDUFB2;NDUFA9;NDUFC2;NDUFA5;NDUFV1;NDUFS7;NDUFB6;NDUFAF1;NDUFA3;NDUFV2;NDUFA2;NDUFS5,NDUFS8;NDUFB8;NDUFA10;MT-ND6;NDUFB9;NDUFA8;NDUFV3;NDUFS1;NDUFB3;NDUFA12;NDUFA4;NDUFA6;NDUFS4;NDUFS3;NDUFB2;NDUFA9;NDUFC2;NDUFA5;NDUFV1;NDUFS7;NDUFB6;NDUFAF1;NDUFA3;NDUFV2;NDUFA2;NDUFS5
4_vs_p-L_UP,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.3756648549790214,-154.30843086768942,0.0,0.11875872629824798,90,27,SRP72;SRP19;SRP68;RPL35;SEC61B;SEC61A1;SRP9;RPL27;RPS13;RPL12;RPS10;RPL27A;RPL7A;RPL35A;SEC63;RPS26;RPS24;RPS17;RPL36;RPS7;RPS2;RPS18;RPL9;RPL4;RPS5;RPS14;RPL18,SRP68;RPL35;SEC61B;SEC61A1;SRP9;RPL27;RPS13;RPL12;RPS10;RPL27A;RPL7A;RPL35A;SEC63;RPS26;RPS24;RPS17;RPL36;RPS7;RPS2;RPS18;RPL9;RPL4;RPS5;RPS14;RPL18
1_vs_p-L_DOWN,cellular protein localization (GO:0034613),0.2733624454148443,1163.5687732342165,0.0,0.0,328,34,RABGAP1;RAB2A;KDELR2;CD63;TMED2;ARF6;RAB11A;WIPI2;KDELR1;RAB4A;EMP2;TMED10;RAB6A;STX8;EIF2D;COPB2;RAB9A;RAB5B;RAB25;WDR45;IFT22;RAB13;COPA;TBC1D17;MYO6;CTSA;NIPBL;ARFGAP3;PDCD6;IFT27;ID1;RABGAP1L;WLS;SEPT6,RABGAP1;RAB2A;KDELR2;CD63;TMED2;ARF6;RAB11A;WIPI2;KDELR1;RAB4A;EMP2;TMED10;RAB6A;STX8;EIF2D;COPB2;RAB9A;RAB5B;RAB25;WDR45;IFT22;RAB13;COPA;TBC1D17;MYO6;CTSA;NIPBL;ARFGAP3;PDCD6;IFT27;ID1;RABGAP1L;WLS;SEPT6
1_vs_p-L_DOWN,endosomal transport (GO:0016197),0.3610679389737298,339.1293122932378,0.0,0.043167305236270756,230,23,UBA52;UBC;ARF6;CHMP2A;TINAGL1;VAMP3;RPS27A;HOOK2;SQSTM1;SNX2;CHMP5;EMP2;RAB6A;STX8;VPS28;VPS51;RAB9A;AKTIP;RAB13;TBC1D17;GCC2;DCTN1;RHOBTB3,UBA52;UBC;ARF6;CHMP2A;TINAGL1;VAMP3;RPS27A;HOOK2;SQSTM1;SNX2;CHMP5;EMP2;RAB6A;STX8;VPS28;VPS51;RAB9A;AKTIP;RAB13;TBC1D17;GCC2;DCTN1
1_vs_p-L_DOWN,regulation of ERK1 and ERK2 cascade (GO:0070372),-0.6632928326855307,-1.4757792015205569,0.04984740590030519,0.44467590799969015,248,15,GCNT2;GSTP1;DDR1;DUSP10;CAMK2N1;TIMP3;FBLN1;PSCA;INSR;NDRG4;FGFR2;GPNMB;ACKR3;EPHA4;EPHB6,FBLN1;PSCA;INSR;NDRG4;FGFR2;GPNMB;ACKR3;EPHA4;EPHB6
1_vs_p-L_DOWN,peptide biosynthetic process (GO:0043043),-0.5750247987139437,-1.4196353583150028,0.009,0.4604633808072203,175,70,RPS24;RPS5;RPS17;RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;RPLP1;RPL4;RPL6;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;MRPL36;RPL22;RPS27A;RPS25;RPL28;RPL10A;RPL38;RPL11;RPS19;RPL34;RPSA;RPL5;RPL39;RSL24D1;RPL13;RPS11;RPL3;RPL7;RPS8;DHPS;RPL31;RPS4X;RPS29;IGF2BP3;RPS28;RPS6;RPL14;RPS15A;RPL30;RPL15;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16;EEF1A1;RPL3L;PCSK5,PCSK5
1_vs_p-L_DOWN,viral process (GO:0016032),-0.5730491964247091,-1.4336151795565062,0.004,0.46269650739564777,221,76,RPS24;RPS5;RPS17;RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;NUCKS1;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;RPLP1;UBA52;RPL4;RPL6;UBC;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;CHMP2A;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;RPL22;RPS27A;RPS25;RPL28;RPL10A;RPL38;RPL11;RPS19;RPL34;RPSA;CHMP5;RPL5;RPL39;RPL13;RPS11;PDCD6IP;RPL3;RPL7;RPS8;VPS28;RPL31;RPS4X;RPS29;EIF2D;EIF3L;RPS28;RPS6;RPL14;RPS15A;RPL30;IST1;EIF3F;RPL15;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16;B2M;PCSK5,PCSK5
1_vs_p-L_DOWN,organonitrogen compound biosynthetic process (GO:1901566),-0.6401365433902795,-1.4808795481931278,0.03206412825651302,0.49117279375159034,182,24,VAPA;AKR1A1;GSTP1;IL18;SLC44A1;MGST1;STARD10;MGST3;GSTZ1;GSTK1;ALDH3A2;ST3GAL4;MGST2;LPCAT2;CERS4;MBIP;ASS1;PCTP;ALDH3B1;GSTA4;GCNT1;GLUL;SPTSSB;PCSK5,GCNT1;GLUL;SPTSSB;PCSK5
1_vs_p-L_DOWN,positive regulation of cell differentiation (GO:0045597),-0.7389013763061032,-1.6950092008456308,0.007070707070707071,0.5339735150623403,195,19,GCNT2;CDC42;AKR1B1;IL18;XBP1;JUN;ZFP36L1;SDCBP;ADIRF;ZFP36;BMPR2;JUNB;TACSTD2;AAMDC;DAB2;ZNF385A;PLA2G10;MEF2C;SULT1E1,PLA2G10;MEF2C;SULT1E1
1_vs_p-L_DOWN,epithelial cell differentiation (GO:0030855),-0.6600530782503091,-1.5094259408650126,0.04276985743380855,0.5724711531015255,97,16,HDAC1;TAGLN2;EHF;GSTK1;UPK1B;ALDOC;UPK2;ANXA4;DAB2;GATA3;BDH2;FGFR2;AKR1C1;AKR1C2;ELF3;KRT4,UPK1B;ALDOC;UPK2;ANXA4;DAB2;GATA3;BDH2;FGFR2;AKR1C1;AKR1C2;ELF3;KRT4
1_vs_p-L_DOWN,regulation of apoptotic process (GO:0042981),-0.5329644094160135,-1.3119153143717188,0.041,0.6150158754743282,816,66,MAP3K4;NCSTN;STAT3;HDAC1;PRDX5;UBA52;YWHAZ;UBC;RPS3;ACTN4;PDCD10;GSTP1;RPS27A;CALR;ZFAND6;SQSTM1;CITED2;ARL6IP5;PSENEN;TMEM219;REST;XBP1;DDR1;ANKLE2;JUN;APH1A;RPS6;NFKBIA;RPS3A;DDAH2;NET1;TNFAIP8;IER3IP1;TPT1;PPT1;SNCA;PERP;BNIP3L;IP6K2;HSPB1;PIM1;TNFRSF1A;ANXA4;AAMDC;DAB2;PROC;INSR;CLU;FANK1;NDRG1;ING4;TRIM2;SOX4;FGFR2;MAGED1;PCSK9;FOXA1;EPHA4;CTSH;MAP2K6;DAPK2;IGFBP3;TNFSF10;CRYAB;MEF2C;EPHB6,ANXA4;AAMDC;DAB2;PROC;INSR;CLU;FANK1;NDRG1;ING4;TRIM2;SOX4;FGFR2;MAGED1;PCSK9;FOXA1;EPHA4;CTSH;MAP2K6;DAPK2;IGFBP3;TNFSF10;CRYAB;MEF2C;EPHB6
1_vs_p-L_DOWN,proteolysis (GO:0006508),-0.6567395449045728,-1.5253518947751967,0.024,0.6435065437930767,292,29,NCSTN;CAPN1;TINAGL1;RNPEP;CTSV;PSENEN;APH1A;CPNE1;LTA4H;PRCP;SRI;CTSA;SCPEP1;SPPL2A;CTSD;CTSF;MMP14;PROC;HTRA3;RHBDL2;MMP2;WFDC2;CTSS;OLR1;CTSH;TMPRSS3;TMPRSS11E;TMPRSS4;PCSK5,HTRA3;RHBDL2;MMP2;WFDC2;CTSS;OLR1;CTSH;TMPRSS3;TMPRSS11E;TMPRSS4;PCSK5
1_vs_p-L_DOWN,epidermis development (GO:0008544),-0.7084116454225922,-1.6078922059196974,0.029561671763506627,0.6604197320529699,82,16,HDAC1;EMP1;LAMB3;WNT10A;ALDH3A2;NTF4;KRT17;KRT16;KRT5;KRT14;FGFR2;KRT15;ELF3;CALML5;SCEL;SPRR1B,KRT16;KRT5;KRT14;FGFR2;KRT15;ELF3;CALML5;SCEL;SPRR1B
1_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.6676594137665202,-1.557702481530632,0.02710843373493976,0.6835075763442525,234,23,NUCKS1;CD63;CD55;DDR1;SP100;ABRACL;CD46;ELF1;RGS12;TCF7L1;INSR;CLU;GATA3;IGFBP6;FGFR2;PLCE1;AKR1C3;CD24;DHRS3;EPHA4;IGFBP3;SEMA5A;EPHB6,INSR;CLU;GATA3;IGFBP6;FGFR2;PLCE1;AKR1C3;CD24;DHRS3;EPHA4;IGFBP3;SEMA5A;EPHB6
1_vs_p-L_UP,"retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",-0.18165435213551973,-1181.7116060961398,0.0,0.0,81,38,KIF23;KLC2;COPZ2;KIF11;NAPA;BNIP1;PICK1;CENPE;PITPNB;KIF18A;RER1;GBF1;KIF2C;KIF15;ERGIC2;RACGAP1;KIF22;BICD2;KIFAP3;SURF4;KIF2A;KIF3A;RAB1B;KIF4A;ARF3;ZW10;COPB1;LMAN2;KLC1;ARF4;TMED9;SCYL1;ARCN1;STX18;USE1;TMED3;ARF5;ARFGAP2,KIF23;KLC2;COPZ2;KIF11;NAPA;BNIP1;PICK1;CENPE;PITPNB;KIF18A;RER1;GBF1;KIF2C;KIF15;ERGIC2;RACGAP1;KIF22;BICD2;KIFAP3;SURF4;KIF2A;KIF3A;RAB1B;KIF4A;ARF3;ZW10;COPB1;LMAN2;KLC1;ARF4;TMED9;SCYL1;ARCN1;STX18;USE1;TMED3;ARF5;ARFGAP2
1_vs_p-L_UP,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",-0.2793879387938738,-584.4970614185,0.0,0.1544359255202629,47,32,NDUFV3;NDUFAB1;NDUFB2;NDUFA8;NDUFS8;NDUFA6;NDUFB9;NDUFS3;NDUFV1;NDUFS1;NDUFS7;NDUFB8;NDUFA12;NDUFB3;MT-ND6;NDUFS4;NDUFAF1;NDUFA10;NDUFA3;NDUFV2;NDUFC2;NDUFA4;NDUFA9;NDUFA2;NDUFA5;NDUFA13;NDUFS2;NDUFB6;NDUFB1;MT-ND5;NDUFA11;NDUFA7,NDUFV3;NDUFAB1;NDUFB2;NDUFA8;NDUFS8;NDUFA6;NDUFB9;NDUFS3;NDUFV1;NDUFS1;NDUFS7;NDUFB8;NDUFA12;NDUFB3;MT-ND6;NDUFS4;NDUFAF1;NDUFA10;NDUFA3;NDUFV2;NDUFC2;NDUFA4;NDUFA9;NDUFA2;NDUFA5;NDUFA13;NDUFS2;NDUFB6;NDUFB1;MT-ND5;NDUFA11;NDUFA7
1_vs_p-L_UP,regulation of epidermal growth factor receptor signaling pathway (GO:0042058),-0.24370956146657477,-189.1243376821225,0.0,0.38050383351588174,59,23,RNF126;AKT1;HIP1;STAM;RHBDF2;NUP62;CDH13;PLAUR;EPN1;PTPN3;CBLC;TSG101;EPS15;GRB2;FER;HGS;CBL;MVB12A;ARHGEF7;PTPN12;UBB;RNF115;ERRFI1,RNF126;AKT1;HIP1;STAM;RHBDF2;NUP62;CDH13;PLAUR;EPN1;PTPN3;CBLC;TSG101;EPS15;GRB2;FER;HGS;CBL;MVB12A;ARHGEF7;PTPN12;UBB;RNF115;ERRFI1
1_vs_p-L_UP,cotranslational protein targeting to membrane (GO:0006613),-0.30614444843694627,-164.6996368510908,0.0,0.4085432639649507,94,21,RPS13;SRP72;SRP19;RPL10;RPL32;RPL35;MRPS12;SEC61A1;SSR1;RPL12;ARL6IP1;SRP9;SRP68;SEC63;SRPRA;RPL27;RPS2;RPL18;RPL36;RPS10;RPS7,RPS13;SRP72;SRP19;RPL10;RPL32;RPL35;MRPS12;SEC61A1;SSR1;RPL12;ARL6IP1;SRP9;SRP68;SEC63;SRPRA;RPL27;RPS2;RPL18;RPL36;RPS10;RPS7
1_vs_p-L_UP,protein targeting to ER (GO:0045047),-0.30230050323507995,-235.30253228208147,0.0,0.46330777656078864,98,23,SPCS3;RPS13;SRP72;SRP19;CHMP4A;RPL10;PMM2;RPL32;RPL35;MRPS12;SEC61A1;RPL12;SRP9;SRP68;SEC61G;SEC63;SRPRA;RPL27;RPS2;RPL18;RPL36;RPS10;RPS7,SPCS3;RPS13;SRP72;SRP19;CHMP4A;RPL10;PMM2;RPL32;RPL35;MRPS12;SEC61A1;RPL12;SRP9;SRP68;SEC61G;SEC63;SRPRA;RPL27;RPS2;RPL18;RPL36;RPS10;RPS7
